codigo_postal,calificacion_energetica,superficie_util,anyo_construccion,emisiones_co2,consumo_energia_primaria
48055,C,22.411175820240985,1987,58.07748511946072,163.5652182799168
48055,C,136.74917777489622,1990,45.79271805627885,177.2696250534113
48055,D,211.99554995844417,2002,78.10313798376944,143.08779412006464
48055,F,131.63645873380267,1959,68.27426320936141,226.11648862419332
48055,D,102.9087065558814,2012,11.079047091388537,71.4471603539047
48055,B,101.91415060913677,2015,43.08948290454024,112.14070471164818
48055,E,128.9334887609536,1997,19.246888121011814,75.32396580900473
48055,E,123.30093746715984,2002,15.41054452053261,101.57400070960172
48055,B,62.73041390575465,1992,78.52592685269641,123.01632664675539
48055,C,158.43600571013238,1988,75.0860760415406,223.48462436694572
48055,A,153.13888250736184,1998,44.726797448494715,142.19110282263654
48055,D,132.41257508012987,1994,49.55124382342774,143.6452808185265
48055,E,84.84258350359826,1971,66.83595759112637,212.65246027013086
48055,D,175.2238851918733,1962,11.666423028084012,60.310974653250256
48055,F,113.64207015625578,1993,72.60646691333991,154.89783751830464
48055,B,219.481165989297,2005,59.10485303960485,247.27971529706
48055,C,170.38240137928065,1984,55.15722436105533,224.8774074605619
48055,D,175.72362652739693,1971,16.836642268828605,70.31132068583577
48055,D,176.20363053062806,1976,32.05501386992624,119.97047354073274
48055,E,64.31185781169938,2008,45.684379129245876,85.09099403938819
48055,E,133.13250683967573,1964,76.33245467834337,226.45391290391527
48055,C,113.48184493426945,1968,22.277200965396084,152.6425316863496
48055,C,75.58310071647725,2007,43.59881458702942,215.43003910077542
48055,E,107.79763135597968,1959,20.61668722503342,66.3937555186981
48055,C,145.1105022853504,1960,47.85685977377047,193.76285333884775
48055,C,136.74512859930118,2000,41.85228333853961,55.594379455071795
48055,C,103.31629345130317,1962,22.028418984184132,121.62937328033863
48055,B,91.9722715142899,2013,61.98422227692004,99.46035976554457
48055,C,93.4795629936217,1988,58.25380809428231,183.52144594540064
48055,C,97.27387964907918,1962,64.44685004107421,99.04599164633576
48055,E,130.00003329158304,2003,26.514407733136856,124.83421871831601
48055,B,214.69771617592642,1999,59.338533826213556,81.0802257478031
48055,D,136.27225941382335,1967,22.692809927301923,145.1593629989202
48055,D,104.58920359195851,1980,25.858769396840387,129.02982169952736
48055,D,102.66250544958787,1960,58.32643001419964,236.90364368087293
48055,D,114.72373359673354,1995,77.1025985031094,124.03267112727545
48055,E,99.98597604951554,1966,38.75902242366368,124.317168182507
48055,C,80.58924163490425,1955,64.97947648535018,141.64936838685836
48055,A,67.10316689955455,1957,42.033864281260875,114.91573183305583
48055,B,107.64602815961402,2010,35.47162755388183,75.81926997192667
48055,C,63.51662703447315,1981,34.633353903106254,68.86253029254952
48055,C,165.33921333377145,2003,22.118051815019143,101.5941679317597
48055,E,140.29251333464495,2002,64.57440492934353,224.97639348842884
48055,D,127.13442061008152,1979,33.46516793782058,69.09253573996568
48055,E,200.18509277334653,2008,31.320596296107432,57.12595907802787
48055,F,36.53547350277657,1991,68.06662158505283,217.30403888951577
48055,E,155.60933288135186,1998,30.153413307823808,197.12419555197698
48055,E,135.08633321103127,2020,63.317339981237396,71.31948996587
48055,B,185.84027361420982,1989,12.213050788986948,204.67844492575446
48055,B,116.08345755349214,1951,65.24007659050383,155.91261872966743
48055,A,94.22653634580703,1989,52.886797081763554,211.22236353168097
48055,C,189.2252481325517,1978,25.733216636117362,172.6104051738957
48055,D,132.60169899674386,1994,53.461193128976085,243.8484260916076
48055,B,122.6692136239511,1995,54.329845954778165,86.64614374843111
48055,A,151.40514849168525,2010,12.809757171578713,159.31885269944894
48055,B,108.66688981380003,1997,40.29256083776997,121.25934311037135
48055,C,152.45738605352102,2017,32.57914656432878,134.88677777151582
48055,B,96.59137421995783,2016,72.58382288915013,149.32476281263428
48055,D,171.23199124153578,1995,20.068987176350106,150.67559058884785
48055,D,131.52853208832397,1961,36.01011759613401,89.00604635783087
48055,B,109.47871362203841,2012,77.83090744520999,204.6836421810726
48055,C,55.8943094433468,1996,74.5627904754653,57.14771034549351
48055,E,65.60388107031719,1984,13.470947936680156,158.79471579529587
48055,D,95.0529384254412,1951,78.1365437042582,102.43278208175988
48055,C,131.31022811620352,2013,49.237212384684746,125.91818275094685
48055,A,132.4578220771727,1974,24.681729575699613,115.6617420715824
48055,E,143.60873847812027,1968,53.171095476278396,113.74053119227669
48055,D,127.49679069045041,1965,62.610629069798655,116.1405576798622
48055,A,144.247440380072,1950,46.68780788588686,56.56708581677552
48055,C,104.88252168341246,1968,79.30610719429399,114.49944367133875
48055,E,162.08161278825375,1990,14.402878032480142,125.6710848125375
48055,E,93.33336386422704,1989,76.93814386191669,136.74557657919553
48055,E,98.48629391552647,1986,31.644541557052865,124.94087399343792
48055,C,147.6271158532358,2016,35.25647783720258,215.27184203500082
48055,C,-15.073019340710886,1956,19.9724203660976,178.12778426402454
48055,E,176.79284724895538,1958,26.762534567412672,223.4808226449135
48055,C,209.07675656088225,1996,51.873571496252545,86.71258162398175
48055,C,29.36360174634285,1995,62.817053717871914,84.77843501294898
48055,D,68.37333618952947,1950,77.78518470567857,181.22900851187165
48055,G,37.781277938143035,1997,18.099867598446547,130.34318393707755
48055,C,221.32877068056337,2007,67.9369794898436,140.24306265567924
48055,B,96.77991092950447,2009,71.86509435821011,189.87419136219538
48055,C,191.19494686234256,1971,20.0345107837605,83.61948955332197
48055,B,110.23346460680104,2011,17.829216065834302,178.0521443768454
48055,G,108.74007475647907,1966,13.192190667826035,134.61176183934495
48055,E,154.59730139221134,1960,43.93189501797844,217.00599225336939
48055,F,127.43612953770192,1970,39.077540097815884,87.31600789862495
48055,B,158.78900147611625,2022,29.021696153913716,203.58751032360223
48055,E,98.73020097209286,1997,22.710425586809247,242.84403996760622
48055,D,107.05527648911733,1961,58.8463288946086,157.18719862581423
48055,E,120.58271189162485,1976,78.38492599636567,63.330359425608165
48055,E,159.8739931809215,1978,35.85311181737514,227.74715787732507
48055,C,34.83287983076582,1982,13.962172592382574,216.63873087863615
48055,A,54.07003197690656,1987,64.54421957355756,88.14965274116057
48055,D,174.34676089163418,2003,45.907252378146744,99.24742024124188
48055,E,65.22885738807736,1966,47.25643933736885,203.68210862280685
48055,E,79.98634742874178,1959,76.53092617838409,193.29559338278997
48055,C,65.04044544985807,1954,25.290677149207625,158.48202573566172
48055,C,209.8673512578752,1993,43.3055654214315,217.22256098553754
48055,D,67.53883749764906,1993,68.91726464900421,207.80097691213894
48055,C,154.22873625179238,2019,38.34251677761464,84.04988519234843
48060,D,60.75240293869625,1967,71.29638367366596,91.8372260161685
48060,D,200.2467250876951,1994,22.990222192153347,203.00863799409794
48060,C,123.57690812253017,1950,31.521471647294636,161.879048927694
48060,F,173.9297558055937,1972,34.181247006385945,202.25428592507205
48060,F,174.83065917310262,1968,37.44979475813049,218.82809200509496
48060,E,98.59940339728988,1954,31.175277224598812,76.3541777194072
48060,C,148.22491020237484,1963,35.87238088366882,120.50369220109103
48060,D,61.91243499117944,2006,48.05909937514422,144.33056026567772
48060,C,113.6875926125206,1994,48.534472862614244,111.45872864845862
48060,D,89.31843808098579,1995,40.68932052913381,63.25093939083999
48060,F,97.3502670362355,1978,16.69803451141344,120.91356422323017
48060,C,185.27479331876512,2021,69.67574454024437,165.96654825337276
48060,D,143.87944097765023,1988,31.800976703260933,210.04684278663254
48060,D,74.13691789113562,1967,17.199428044326332,136.15488244749696
48060,C,149.522007114171,1953,17.93788291414361,136.74541252920324
48060,C,130.82428172436207,2004,76.64541309618048,218.42172442585505
48060,D,107.99818419996717,1993,31.097886419202773,81.85233886821888
48060,B,-10.171157928569414,2010,52.67868186014889,194.74927708155712
48060,A,168.8631685151561,2003,49.77594709666629,129.68503374789273
48060,G,128.98476905531035,1962,48.658742671518745,192.47253268856383
48060,C,130.277472942629,2022,43.045448427600924,152.84143489545727
48060,E,44.06378519598283,1995,68.09456190884433,181.80682661666475
48060,D,124.43833429272274,1973,19.320719026940996,127.10960026808058
48060,F,136.56646260304038,1959,46.6561763444015,157.40145731878482
48060,C,208.8269257216714,2001,57.16865728168838,92.13758340606029
48060,E,101.15666752701256,1992,78.20012892088201,128.06798280239082
48060,F,87.56490161039176,2014,64.55653548123244,163.35291277047514
48060,C,91.35797602001222,1959,53.28021748337036,76.20744507310965
48060,C,86.87368142211365,1960,45.08683341977473,97.83535897147524
48060,D,134.48617242680257,1988,73.40566174142441,108.71712768485642
48060,E,119.54723963088699,2009,67.14340792265578,208.85614347253488
48060,E,44.075547643592145,2011,19.229639275037787,151.5367649270169
48060,D,179.1450244693762,1998,41.555701541426934,183.95740063548376
48060,C,145.34881729140707,1969,40.42216581025943,133.54723890231253
48060,E,94.84182404768217,2005,56.5889472152121,179.46409468408646
48060,C,69.31970788227656,1954,65.87195618324917,207.32261224358038
48060,C,121.28326189987895,1996,14.703796867189919,192.90834029000104
48060,D,126.68277505281235,1990,72.48743573414312,150.4362283078255
48060,D,100.55953295415502,1984,37.34020643147282,113.61530888562598
48060,B,51.696675008172974,1959,61.23774868468985,58.56746423779968
48060,D,70.2584504315363,2009,11.549796712370998,155.304942154228
48060,C,108.71133636420988,1977,61.687414585524024,204.84311163327175
48060,D,94.99236593926354,1953,15.15838766593043,238.28511896705444
48060,C,146.6011216136393,2020,15.274088230120551,239.3277454429905
48060,F,103.00081388242404,1993,65.35236830042334,65.0955828848058
48060,B,217.64722769997533,2015,21.208976812924817,51.5460534680698
48060,C,114.56916725308288,1950,24.356562760652697,193.0968359548779
48060,E,114.19645949397582,1997,48.162145506283395,105.46684120991085
48060,D,141.57667392957916,1972,37.44894984907518,73.66481460062764
48060,E,109.3344522775772,2013,32.660134967593706,151.83182584193176
48060,D,198.45868091277518,1956,47.45747460004224,152.30167295312776
48060,C,211.4204231279601,1978,45.177217897995256,162.25510297124242
48060,C,148.95307863473352,1965,63.25817210136154,147.07457903383886
48060,C,143.35454719967873,2014,77.10016901905507,194.96627470486177
48060,E,121.15783680353044,2018,41.646546567326894,110.12638571633511
48060,D,161.98000417700203,2017,64.87386664110636,116.48954364952766
48060,D,149.9125406840683,1999,45.22432690524747,203.7469586757605
48060,E,136.57999771395305,1989,36.939938374513744,205.22331968270012
48060,C,74.00460777130496,1970,27.52795197059482,227.67027540950838
48060,E,32.979426297197406,1957,21.399260269536633,58.46994949528286
48060,D,48.89707514160345,1987,20.195646374504953,116.46743604406447
48060,C,130.7515971471728,2003,79.33301706430797,124.85289357014683
48060,E,191.22252474536367,1973,56.74292176389749,220.95566925911584
48060,F,108.52199134981399,1977,26.6228235055922,129.725792328815
48060,E,67.1709282211383,2003,37.75328001063713,80.73522970031237
48060,E,144.7392717665049,1965,49.386674645943316,66.66051662235928
48060,B,84.26621051079641,2006,77.05387856231036,203.9273933582825
48060,D,78.57915347748448,1985,78.90669188330223,143.70938995829445
48060,E,121.97994090260688,1972,73.35186182102389,189.5952094679841
48060,C,179.94234378083743,1980,15.860689317623695,204.6277345770555
48060,B,102.05619575659334,2017,44.12515950341959,123.26062905246779
48060,D,154.93433546766573,2010,57.416274271077526,195.5511434657169
48060,D,110.25243550410664,1998,43.02900823863296,223.7701503602328
48060,C,134.62484656476693,1951,31.176857884329888,188.70278471499384
48060,A,149.2181744523089,2015,41.17838000044844,121.01895327263796
48060,C,71.9342304116191,2004,54.11988276474401,157.91512591241226
48060,B,83.72707537175106,2017,19.80274618850465,184.14390514140962
48060,C,146.88099017597946,1950,10.90002738818825,71.99584715308342
48060,C,54.74877071846488,1981,12.032793154645356,173.5481001249996
48060,B,137.04078124863602,2020,75.3165851176898,95.10062050419252
48060,D,90.18000470100964,1967,15.379462330286394,128.58888787467197
48060,D,121.50069213083123,1957,36.86055223036181,73.83140910809296
48060,C,133.4405598591021,1967,25.818486925862842,177.89368789842075
48060,C,68.59591200784143,2010,19.581520664607982,237.1751938812199
48060,F,126.67895451401904,1976,79.53940767077974,130.07613597274633
48060,B,126.926364305236,1972,70.63322406859065,226.56113583769698
48060,B,206.5879191590176,1955,41.21467719659399,63.8973649505306
48060,C,35.61475687870923,1995,28.31341941034717,234.3203199314873
48060,C,72.30828963946308,1959,12.497209145237266,152.7044153824967
48060,D,93.3120929136628,2001,54.824314240841595,143.66018951999166
48060,E,57.209160787883675,1957,72.83678422703969,243.27801321296803
48060,C,77.5856402752676,2020,17.723434167764207,55.49703896587419
48060,C,159.58726370043613,2010,78.712659913241,192.3025800623637
48060,C,91.4048575095038,1957,79.96213470304815,192.02837651250562
48060,E,159.3638146561457,1990,57.63883933511373,99.49354590026749
48060,D,142.97877441555326,2002,33.34199143721531,138.30373930217303
48060,D,99.88449886236387,1967,43.27522502189544,200.2047718276828
48060,C,-29.68533013303113,1999,37.086689286143184,119.96780510134634
48060,G,190.02200423991627,1956,74.84585359694256,66.97901089006074
48060,C,115.97883750720065,1954,46.65888703899164,65.82893365564189
48060,B,146.08373245858732,2007,10.739698594211006,184.7033054944218
48060,C,89.22420750031827,1967,24.98813703890549,160.3564456788207
48060,G,110.45070957610142,1971,67.62747218756714,206.9978615324294
48060,E,101.14933585066046,1994,24.15505612212813,158.58998758962255
48060,D,-13.381485730321259,1980,25.96543158721443,81.46754116000955
48060,D,164.1629508113783,2016,48.24949969497572,73.94550279997875
48060,F,153.53110300424004,1975,46.85609315651412,157.88530291524728
48060,E,101.54389645805794,1980,23.473275578254377,102.85197556993113
48060,E,61.43848315140212,1958,77.1435440520965,51.18835116887088
48060,A,206.50579366855925,1965,68.0942621690871,228.5312390670961
48060,B,156.11527418913698,1957,42.04695550592375,125.15898045761145
48060,D,130.3548090171181,1965,11.214214879760256,248.79954668273422
48060,D,150.52199099047465,1963,39.594763839592275,63.15804840328505
48060,E,118.22962804773246,2001,12.323134115750104,153.40294477734318
48060,B,155.00363481631203,1964,22.654316838850878,210.03164733295927
48060,D,183.9205447630944,1996,44.928670363563306,180.72728898200998
48060,E,110.92950130382236,1974,22.78179917609695,173.3175676142493
48060,C,141.68352661890594,1968,38.656118884971676,129.18508143472582
48060,F,114.45707106893809,1973,44.02024137667587,131.41699456307697
48060,D,128.65894157672577,2004,22.423105891523775,109.03120776436772
48060,D,51.586812015217234,1982,47.55012777526445,198.4185185116489
48060,D,39.45017839756042,2011,43.62779617416241,244.85994577092634
48060,C,61.15522266686483,2014,58.3970511650513,115.16711896899979
48060,E,201.13730769952076,1978,14.562039712804491,242.637077905978
48060,C,94.64597852310831,1990,36.730033765528276,180.76767796332524
48060,B,166.3381179959082,2007,69.52539513604953,63.53470733159668
48060,G,77.45107853735232,1953,68.6723144480017,54.32786498903275
48060,C,145.03741829884208,1973,38.52740661075515,147.02202794363455
48060,D,58.128877663547975,1967,78.67270386768483,54.00293863458656
48060,D,91.89380317786495,1961,78.3361879690682,147.6311912174618
48060,B,126.56344355857529,2022,42.628016745763304,115.11536662986568
48060,E,153.2678393822477,1965,28.786485569400345,143.92967128053846
48060,B,79.76240931404311,2017,10.23651927658886,193.96606234999075
48060,E,197.91474783862242,2020,49.495258392335586,95.53732518591968
48060,D,119.63721507671694,1962,19.64620913768875,184.23722443183632
48060,G,104.41462037663928,1987,51.83809209604505,235.40242258501613
48060,C,155.905039443701,1985,19.546977505357376,66.48088691680888
48060,E,103.22220534243486,1963,28.52888643977046,195.15130438099473
48060,C,95.09543476887016,1997,29.607889161459575,217.42382502633262
48060,D,139.95138875300393,1959,39.63916965143903,235.19830678397108
48060,C,175.08578560845564,1958,75.92748882753087,181.11163948346976
48060,C,171.38364348439745,1971,42.661501140493364,229.5662159202839
48060,B,92.7170503394284,1967,74.4189838321077,135.49877439886404
48060,C,162.6144844726406,1994,44.14974516564185,93.29844209973399
48060,B,192.78534641181463,1982,40.56946099826446,221.04607266881376
48060,B,119.7495897718963,1987,31.700129694761372,199.57845080521665
48060,D,102.37034514677964,1957,17.241228168505444,119.51285623234824
48060,A,155.0486161351983,1955,43.79722460452878,121.13747797887487
48060,C,68.04269348197903,1988,75.45309374735113,163.03950423555023
48060,D,154.08915909173146,1953,70.51338325324798,107.0895574399731
48060,D,122.97699681154971,1958,70.7259269891111,128.3638746445862
48060,C,134.93483311606332,1977,76.99593722109532,229.74810901719565
48060,C,155.2216986873358,1987,51.80054931382031,141.50908147468243
48060,C,205.7552027171916,2008,31.79910277168111,137.62446941617264
48060,C,43.96392351829401,1966,50.10062027767968,83.28403710449051
48060,E,139.20800889837386,1967,70.64905906673769,54.36135862487912
48060,D,57.11772811004765,2014,36.39254507289769,231.83540298611229
48060,E,129.12814953476715,1962,54.69675323341652,229.65181673496488
48060,D,155.38391220136214,2001,49.43652707579305,65.24273695603978
48060,D,145.32671956929588,2003,22.892632303923847,226.45062466851948
48060,C,198.88490493463212,1961,52.42234167642649,92.31642691409827
48060,D,68.51474383443869,2006,23.352528218636685,51.43488767009077
48060,B,142.60346987512673,2021,58.0985764251864,149.71725747824243
48060,B,19.721737604656795,2001,38.52049569363007,128.00765553086103
48060,E,101.46147016697452,2002,39.82394270552011,227.87731134981038
48060,C,116.38262624246643,2003,35.50578058700562,237.7200631589455
48060,D,142.80197941918473,1998,49.093034517088185,207.35842017253063
48060,E,149.53326483521892,2004,72.57848743181758,194.89208465028236
48060,C,87.96356936866776,1999,79.39905323426623,213.27403782266808
48060,D,8.713333130555498,2002,69.3666264660785,156.9933411330809
48060,B,152.45466921937503,1968,78.90912239267466,220.8392889611119
48060,F,166.02547875328395,1997,73.78716090280099,68.64898384427167
48060,C,105.74027626541078,2013,74.39765660045498,248.35961400915326
48060,C,146.6016162711333,1989,30.99940293875978,59.70669014593379
48060,D,160.80405220569693,1958,59.38142073944359,200.84021839848896
48060,C,178.81720280857274,2007,44.379697498707884,111.36762614052367
48060,B,110.89924655085805,1961,42.92853336267667,109.04564991109277
48060,D,93.66851935517332,1956,73.540774019054,155.44495032007916
48060,C,89.76405666822609,2003,51.39337387925239,74.24065547433854
48060,B,151.4779183032918,2010,61.40835591534903,64.49971880101091
48060,E,218.14184775520744,2014,17.000866624958984,146.45529189731576
48060,A,85.4269468677219,1967,75.95828215609927,129.65128183140231
48060,C,71.23331611548889,1985,45.26735592299822,141.1515405722912
48060,B,126.3784116526956,1959,12.22892211836685,181.35880092600635
48060,D,168.90014879992043,1951,39.779061230834735,75.40415395725756
48060,C,183.52646120735716,1951,62.28325587488663,90.30540058364849
48060,C,124.38517488621656,1962,13.097098831246582,157.16556788988845
48060,D,141.7311204290972,1999,58.01107186620081,186.19558584235273
48060,D,201.75035828657093,1990,79.81563270847927,246.09183417091546
48060,D,142.05179174253814,1954,42.348044589122665,135.66847806467314
48060,D,136.36681336774987,1986,43.271257226733404,193.6580547820486
48060,C,111.31724127058163,1968,71.86442207460107,71.69966901408769
48060,C,140.69979343607548,1986,23.605835128629572,222.2110182435183
48060,C,118.47105376173141,1993,16.72531829468493,216.88999146955263
48060,E,2.2040537533838886,1990,24.315725938916835,133.14981050643317
48060,D,54.28574510959399,1988,52.175793628720875,178.02628307818443
48060,C,96.99070040877123,2014,64.19333442000274,98.00768375282996
48060,D,115.09497165348006,2022,37.67047485654702,246.6324579822817
48060,C,46.03461269083053,1952,51.8070777825459,193.46168246670166
48060,C,74.02863196017327,1980,48.097480014694696,56.43928441746737
48060,D,127.35042932767777,1958,23.84373393322629,213.86922974435421
48060,F,91.91326679696778,1973,79.28420909760627,110.43710199988337
48060,C,139.88981784211364,1960,63.17981622372772,202.28951642542424
48060,E,54.303617692471605,2008,21.226142557363517,107.87562017438557
48060,D,193.02083043322784,1983,47.13241000285708,66.63873537030145
48060,C,132.72463871088442,1976,52.3521677379646,74.36782227089776
48060,D,120.03856168759032,1983,15.09829102929921,237.74216328340543
48060,C,104.45553464123512,1967,40.273836311086185,133.721037134383
48060,A,181.42860410309987,2018,26.289574027221008,56.95699617174681
48060,E,230.11216366864568,1953,10.021681234050416,226.45621900907662
48060,A,85.39264748119638,1983,58.00088657529774,191.4067776067673
48060,C,184.50903193893015,2006,47.64127995482407,221.4168355628461
48060,C,142.25157202786536,1995,25.206343221470426,201.81819227920542
48060,E,196.23254326454196,1957,36.83461439856557,144.98567060567694
48060,D,93.94835357060893,2013,33.77562915118688,135.62988839847043
48060,C,124.01095494995711,1964,43.01078172659628,205.84102294777668
48060,D,117.45999407834428,1957,36.89121281647372,231.89542167357814
48060,E,92.8208928226595,2009,28.67626474645759,73.4082965376887
48060,A,103.96877618465942,1973,56.66308197736744,189.7674711588439
48060,E,89.62395450396448,1963,54.23874650883143,173.1579597960249
48060,D,85.14158425918825,1979,78.578422250508,179.53191712805895
48060,F,52.51781325687479,1997,49.35970948877747,238.53194862121728
48060,D,134.14690177304348,2020,37.43867790348721,179.18683696018763
48060,C,77.12606452860929,2020,65.23631061174893,118.2144319140138
48060,C,126.57051316972317,2006,23.98746442389549,212.2032220525312
48060,B,171.397577491174,1952,53.02496482149464,224.0717662578049
48060,D,156.5371343916934,1966,29.348737876557227,163.74558832963197
48060,C,57.347168807877054,1980,17.83810793408953,78.20993804996803
48060,E,105.49847992669037,1967,34.1059973283174,182.85179542802751
48060,E,141.09136430804386,1982,57.57731072434477,192.5917631119052
48060,F,137.55456458383674,1954,66.96615240821141,212.56467893379903
48060,D,188.81159853177863,2018,28.063072582570083,64.59197278259097
48060,D,98.30967064560909,1989,58.21112503244266,228.3750333868442
48060,D,28.494675564120456,1996,72.43077430669283,165.29197129184678
48060,F,65.52432958632723,1952,60.53467789502534,204.70383804842064
48060,B,48.27095695478256,2007,48.946004751178805,148.80549857337377
48060,C,90.51557965553592,1986,30.9960279769654,249.06975928544392
48060,C,46.45388348084279,1990,15.918033476608613,247.06894373746212
48060,D,140.97752209569563,2009,45.41421379724863,58.86193644172606
48060,A,39.84418720348981,1963,71.13555626911023,141.67982138902002
48060,B,94.7234751093695,1965,57.77334653345226,120.6796706815309
48060,D,167.5966486879427,1968,45.19905974501948,112.81809104671561
48060,B,81.39255181440288,2012,45.827943246378815,236.77340797026397
48060,A,152.66841918979426,1995,51.48647650934463,147.24141297932601
48060,D,95.57070058294516,1979,47.11223388369862,126.29381279876652
48060,B,200.08317288345927,1975,35.882877249607155,175.15956792424618
48060,C,52.34395009979383,1982,76.98833327972174,142.35466086225827
48060,A,153.6355630204322,1985,17.333078167694865,217.26197500313432
48060,C,145.40438572103932,2010,53.34120172638931,173.9174200445376
48060,A,40.457707157065215,2000,26.66854499994247,134.77157883385433
48060,A,99.8050544567793,1994,12.739257813870157,115.37575795306392
48060,E,162.78676259880953,2016,19.43924537631067,101.26254265218917
48060,G,174.89482683666628,1977,40.52344544353237,104.75959828038243
48060,D,20.280621252941273,1991,29.72015327332476,92.05904535390133
48060,B,107.8163017454295,1982,24.284820933511877,239.170707479571
48060,B,108.95133390137246,1989,43.90978295840793,157.55415555892193
48060,B,190.99222436865267,1991,23.312469486679475,94.29794500402849
48060,C,133.52567377332,1993,48.14112990000147,147.51307265578495
48060,C,150.5340112106231,1969,37.09916252905992,56.87364118026961
48060,C,137.40984265089895,1991,69.89371963231139,143.420738462854
48060,E,101.66411657119835,1987,34.70460251651711,98.0491115039977
48060,F,102.65680060376947,2010,46.78424611465223,116.27861753930324
48060,G,176.8324853187773,1963,46.44198717620868,64.74196373444876
48060,D,78.03552316457606,1991,17.46776782372146,176.23304213981416
48060,D,134.75619181514205,1998,77.20227763073974,95.13701866904415
48060,D,142.92403119006917,2013,25.02213966507138,88.97381644348015
48060,B,88.74353110877169,1995,57.15433483869225,108.33474992203932
48060,C,172.63791099818118,1950,48.13457307590698,247.46310983972572
48060,E,216.46349983106413,2007,49.98798311412645,51.5302491322436
48060,D,114.86162692562002,1999,59.188932297206236,199.15026599685538
48060,C,114.37197354269107,1988,40.01330553924528,224.2507811640388
48060,E,172.62752472991698,1983,36.73102265641503,211.97528300771387
48060,D,75.91630708209081,2017,70.42311438576394,121.99230497663109
48060,D,107.6424171294104,2008,27.885197696734465,195.75209284489281
48060,G,90.43403468015897,1950,13.582581496774662,195.00136488946242
48060,A,175.53440648000117,2009,79.77084807404133,136.90053874386086
48060,A,74.88414227027286,1975,29.707452807482603,60.67509883545217
48060,D,103.34801121305406,2019,27.972086120419053,172.24987456674535
48060,C,164.8668372852469,2008,48.68679753350841,178.42675905882314
48060,C,134.17461531853425,1970,14.887141103989336,161.33913416417064
48060,C,152.38029912835353,1978,43.75485972293466,191.9056127153196
48060,D,144.67686471018834,1991,67.24445187801396,223.79443301280043
48060,D,180.4216071522727,2006,44.56386439608631,128.12813096086782
48060,C,68.26748883279456,1965,51.59774970399431,163.757136530835
48060,B,58.98029342179584,1979,43.040523748213054,209.7356211815264
48060,A,132.87933470661693,1957,59.05159695340116,162.0976078956204
48060,B,97.72604484486095,2010,36.53155368263888,235.81418296834212
48060,C,224.703654792716,1974,26.384374480045242,216.02338226162453
48060,D,88.92029774146579,2005,59.41527774162444,160.6146214734431
48060,D,53.3391473024502,1950,73.59668213503586,138.27351206395792
48060,D,-11.791948475660291,1963,77.49555946610947,132.286115277426
48060,C,75.53148668875741,2016,77.5206130061157,145.74033637807003
48060,B,154.38819242808842,1981,47.486247287083586,243.26668676112874
48060,B,169.76514502646114,2003,49.60095379410046,109.50270102275556
48060,D,30.133251103336534,1955,40.2870073742386,205.5802988974074
48060,D,92.57885554359551,2017,52.11690152345157,171.7143448612033
48060,C,179.66211375707158,2015,26.052486890138187,133.68679201545896
48060,E,105.93937688558557,1970,55.73379470931676,220.2852788830012
48060,F,48.34797976910728,2007,27.463851057154738,86.18049749158259
48060,C,229.58191275274936,2019,71.86319991840675,187.20793974960569
48060,C,105.49594663077075,1990,55.19797276219685,161.88042317964818
48060,A,73.6232195875655,1953,73.05983809839896,204.9730535002215
48060,D,99.52405383111598,1956,28.807253210542974,74.2453738680459
48060,D,72.47330484396589,1996,15.291711261312088,237.28928456235144
48060,C,65.74131608321277,2006,27.131413406448637,228.22333489067523
48060,B,183.44038281584784,2012,52.189438858433824,74.6814336130953
48060,D,124.60633061679518,2019,50.23636574105965,85.90785043991855
48060,C,130.47947561256578,1966,76.7152025555444,98.464046274145
48060,C,124.93077714345591,1987,29.61857101220998,192.8992305568699
48060,D,141.14294959928569,1980,59.44021698273051,177.79113270687188
48060,E,128.75238416344257,1986,47.979914238564746,138.0437945942004
48060,C,96.59243879821406,1966,69.70531432580549,113.49334872651107
48060,D,46.61380993357972,2018,35.303258773795704,188.61502259409738
48060,A,37.27353234729925,1989,32.333082194756386,199.7670571793434
48060,C,191.76439327592607,1980,51.95102723114608,87.42168458345061
48060,E,170.75279727408883,1979,49.52088408631228,62.74062049686526
48060,E,95.50198655100652,1974,75.25593887291242,104.32735948241933
48060,D,171.88009028403758,1954,47.242428078337305,85.3108384485681
48060,D,166.96014258310237,2018,51.04688154650289,176.59772283848366
48060,E,86.43944624330555,1985,59.52757821388973,77.10897672230297
48060,E,163.38044135517634,1961,28.10331399173333,115.12895538997854
48060,C,157.85621678625276,1992,56.41164068270812,184.74289276620303
48060,C,77.24162443483449,1988,33.77749064104578,176.89601463469603
48060,D,196.8867640947509,2007,20.45439152236314,123.71533876762753
48060,C,155.92058488883148,2011,31.91064534378253,151.10918759363284
48060,D,131.15101514810814,1975,61.032633667413194,98.48318250897276
48060,D,110.47374051899813,2004,41.2770827893478,222.81918482012205
48060,D,134.5687228119292,1958,23.08547415291735,177.38871508537576
48060,D,130.30434922525,1971,31.15237119888603,227.86555640388806
48060,E,150.00326631761806,2014,53.47941154703641,131.22476152624876
48060,C,118.85690319368604,1994,11.122548002145203,162.48978825428375
48060,B,136.39135037641915,1951,56.59653844598632,151.31973923669187
48060,E,29.680306302591674,1979,14.05983007308959,166.70590977318267
48060,C,88.44945219576442,2020,67.75640225584903,56.6595567130344
48060,C,166.96532318140103,2003,22.564623906985368,50.68922875537394
